id,ra_deg,dec_deg,mag,pm_ra_mas_yr,pm_dec_mas_yr,common_name
78333,239.922084,-7.302034,6.640,-12.39,-9.96,
78346,239.958458,-64.854138,6.890,-0.40,-4.47,
78352,239.970078,-31.168362,6.570,12.06,-36.29,
78355,239.975620,-54.020891,6.100,-6.98,-8.01,
78359,239.979413,-33.385284,6.830,-11.63,-18.71,
78360,239.979744,-78.027099,6.400,-1.68,-73.47,
78367,239.991018,-40.653091,6.510,-1.87,-8.09,
78384,240.030585,-38.396641,3.420,-16.58,-27.06,
78387,240.049203,44.279617,6.780,28.80,-46.48,
78400,240.083245,-16.532383,5.470,-636.53,-397.92,
78401,240.083382,-22.621620,2.290,-8.67,-36.90,
78429,240.176970,31.568373,6.610,65.38,-54.50,
78434,240.195374,-72.462819,6.580,-21.56,-32.43,
78435,240.195388,-39.088386,6.670,6.08,-50.26,
78436,240.198506,-8.411324,5.530,-15.05,-11.99,
78442,240.213162,4.427180,5.820,-43.01,75.24,
78445,240.223743,-40.435560,6.210,15.08,32.89,
78448,240.228896,39.177489,6.740,17.25,11.96,
78459,240.261662,33.305388,5.390,-196.89,-773.01,
78469,240.277109,-54.577799,6.120,-38.40,-41.21,
78476,240.294664,-63.776529,6.420,-3.23,-3.50,
78481,240.309775,17.818026,5.100,-46.09,152.84,
78486,240.331451,-31.889134,6.330,9.66,-1.25,
78493,240.360794,29.851078,4.980,-38.20,-6.90,
78513,240.421777,-3.763508,6.870,-76.23,30.07,
78527,240.473766,58.564437,4.010,-320.07,334.96,
78537,240.508893,40.022773,6.860,-57.09,30.04,
78540,240.518693,-51.120733,6.380,-11.88,-15.38,
78541,240.520226,-36.743862,6.990,-21.43,-21.40,
78542,240.523153,52.916006,5.930,1.80,-36.56,
78547,240.543185,-42.699818,6.910,-3.12,-169.16,
78553,240.566916,-73.515228,6.680,-14.27,-74.28,
78554,240.573705,22.804395,4.820,4.57,24.04,
78562,240.619134,-56.854168,6.510,-145.89,-120.96,
78574,240.663468,47.240199,6.520,-67.82,64.49,
78575,240.664163,-29.135777,6.070,34.54,-9.53,
78592,240.699380,46.036854,4.720,56.01,-61.25,
78603,240.718880,-62.541525,6.250,-30.89,-26.69,
78624,240.764617,-5.834483,6.970,5.17,-26.96,
78632,240.789029,59.410812,6.190,-18.57,-30.45,
78639,240.803584,-49.229721,4.650,41.18,10.39,
78647,240.817231,-26.716662,6.960,-2.52,-180.22,
78649,240.830662,36.631820,5.790,8.03,-13.52,
78650,240.836112,-25.865149,4.960,-67.89,-37.57,
78655,240.850844,-38.602471,4.900,-17.68,-28.54,
78661,240.880817,76.793889,5.730,-17.52,20.44,
78662,240.884254,-57.774874,4.630,-118.32,-78.34,
78665,240.893270,-32.000467,6.000,-37.60,-29.22,
78676,240.923096,59.089651,6.810,-17.64,-10.55,
78685,240.940472,4.986792,6.070,-38.08,17.25,
78690,240.957702,17.802731,6.750,-22.63,17.03,
78699,240.977941,-24.726327,6.220,-4.22,5.95,
78703,241.001632,73.148150,6.850,-51.72,91.09,
78710,241.025841,-59.176172,6.400,-4.71,-4.14,
78722,241.056266,34.178758,6.780,-28.16,13.63,
78726,241.074329,-33.213635,6.100,-29.40,-34.06,
78731,241.088852,-53.710333,6.460,-3.09,-17.21,
78742,241.123285,0.672421,6.810,4.89,-82.66,
78747,241.153796,-37.862668,5.910,-128.48,-116.19,
78756,241.185422,-39.434597,6.950,-17.97,-24.48,
78761,241.203951,70.261653,6.850,5.91,26.43,
78775,241.238429,39.156381,6.660,-571.24,52.59,
78785,241.262219,-18.539401,6.740,-49.45,-29.16,
78792,241.285420,-3.527634,6.870,-22.66,9.47,
78820,241.359312,-19.805393,2.560,-6.75,-24.89,
78821,241.360730,-19.801842,4.900,-34.59,-7.47,
78840,241.408059,8.096246,6.270,7.55,0.79,
78849,241.435524,-6.291143,6.350,50.00,5.83,
78851,241.438098,32.247839,6.710,-28.87,-25.00,
78858,241.467792,9.935930,6.930,-16.80,11.03,
78868,241.482841,-72.401072,5.700,-33.29,71.48,
78870,241.499302,-6.139741,6.390,-34.19,-5.30,
78875,241.511733,13.320976,6.800,17.22,-19.40,
78877,241.526601,-23.606244,5.900,-10.98,-29.18,
78893,241.582217,67.809981,5.440,-35.94,62.65,
78914,241.622598,-45.173275,4.730,17.47,37.03,
78918,241.648151,-36.802213,4.220,-15.84,-31.06,
78933,241.701802,-20.669135,3.930,-10.55,-23.73,
78946,241.748217,47.505023,6.650,-7.12,7.92,
78955,241.764695,-14.071320,6.320,-261.22,11.77,
78970,241.817395,-36.755539,5.720,52.54,-56.45,
78985,241.842440,21.822719,6.150,-13.38,-42.98,
78989,241.850354,-56.190957,6.160,-0.80,0.31,
78990,241.851251,-20.868654,4.310,43.68,-45.30,
78991,241.854578,-48.422399,6.610,35.00,-16.05,
79000,241.894719,-36.719679,6.640,42.12,9.44,
79005,241.901836,-12.745343,5.750,-41.67,-27.64,
79007,241.906462,9.891760,5.630,-20.84,-7.13,
79031,241.966230,-24.462291,6.320,-9.52,-23.92,
79044,242.018300,-36.231764,6.750,-16.39,-29.38,
79043,242.018944,17.046993,5.000,-34.29,-5.46,
79045,242.020707,17.054453,6.250,-20.63,-29.40,
79046,242.021315,-58.970686,6.740,-8.20,-27.60,
79047,242.023887,10.080505,6.740,-29.96,-27.33,
79050,242.031337,-26.326665,5.350,99.72,-5.78,
79055,242.045159,-53.078950,6.860,-1.70,-0.74,
79071,242.113456,-10.102041,6.690,38.07,-109.97,
79072,242.117013,8.534325,5.690,-13.62,-6.16,
79079,242.137414,-62.981851,6.880,-2.04,-10.94,
79080,242.142892,-39.105035,7.000,-9.56,-24.25,
79081,242.144033,-39.092799,6.650,-6.45,-22.46,
79086,242.152210,8.613248,6.470,-30.26,-29.91,
79098,242.182197,-23.685353,5.860,-10.21,-25.79,
79101,242.192497,44.934819,4.230,-25.98,35.86,
79102,242.194343,17.205712,6.130,-19.13,-30.74,
79119,242.243036,36.490109,4.730,-40.71,343.47,
79120,242.245420,3.454445,5.930,-36.32,12.17,
79125,242.262151,57.937802,6.330,-23.70,33.37,
79133,242.287700,-56.057937,6.510,0.43,-2.66,
79134,242.288976,50.180821,6.860,-7.57,17.56,
79137,242.296097,6.380510,5.930,258.17,-746.68,
79152,242.323535,41.095040,6.690,-207.82,66.50,
79153,242.327347,-57.934173,5.570,-13.19,-59.65,
79161,242.348022,63.407670,6.860,4.75,-13.25,
79164,242.358364,55.828919,6.430,-32.69,23.18,
79173,242.382321,-32.648938,6.180,-22.76,-30.22,
79187,242.422539,0.819894,6.680,-7.96,-21.17,
79195,242.460551,-3.466731,5.390,-24.27,0.64,
79199,242.469197,-33.545696,5.500,-25.69,-44.91,
79203,242.480468,-18.340452,6.430,-67.44,-69.20,
79204,242.484696,59.871786,6.760,17.03,-9.00,
79208,242.496641,-62.967007,6.500,-12.76,-60.72,
79219,242.516360,26.742658,6.570,-18.35,37.66,
79229,242.541213,-24.582337,6.640,-19.17,-34.29,
79231,242.551212,1.601225,6.610,11.32,-54.59,
79235,242.566380,-26.909046,6.590,-14.49,-32.91,
79248,242.600863,43.818370,6.610,132.52,-298.38,
79280,242.706369,75.877531,5.480,-1.38,13.19,
79302,242.758863,-29.416007,5.090,-85.58,-87.92,
79320,242.824031,-41.119498,5.860,-79.37,-125.52,
79322,242.828623,-45.333284,6.650,-99.90,-60.33,
79332,242.869735,16.665679,6.090,2.15,5.75,
79337,242.873945,9.712053,6.520,26.34,-10.86,
79343,242.889740,-27.150798,6.950,-23.14,-22.11,
79349,242.908538,23.494830,5.740,-21.23,-11.72,
79350,242.914983,33.342730,6.300,5.07,14.22,
79357,242.948353,42.374509,5.890,-6.95,24.71,
79358,242.950254,36.425162,5.620,-8.89,-28.00,
79372,242.991391,-54.352896,6.530,-10.73,-15.88,
79374,242.998919,-19.460647,4.000,-9.70,-25.25,
79375,243.000006,-10.064185,4.930,-21.92,-27.95,
79385,243.027279,39.055576,6.390,-3.91,-21.39,
79387,243.030372,-8.547579,5.430,44.39,1.45,
79399,243.066895,-28.417206,5.670,-22.99,-40.90,
79404,243.075882,-27.926316,4.580,-10.31,-23.17,
79414,243.105740,67.144279,6.210,-11.94,-42.55,
79420,243.134153,75.210594,6.360,-43.51,35.73,
79441,243.189274,26.670660,6.480,68.89,-31.74,
79463,243.235837,-4.220761,6.260,-29.74,-19.79,
79472,243.283263,21.566148,6.690,-46.36,17.55,
79477,243.299448,-49.884643,6.830,-24.09,-24.19,
79488,243.314201,5.021099,5.460,36.31,-5.11,
79490,243.320724,-53.671164,6.030,-3.95,-3.14,
79492,243.326427,13.527929,6.680,183.41,-418.70,
79497,243.344999,-55.540846,5.780,-100.49,-41.91,
79503,243.356784,-4.051545,6.960,-45.75,-12.45,
79509,243.369726,-54.630413,4.950,-5.33,-22.48,
79522,243.410946,-1.475140,6.450,-52.21,3.07,
79524,243.418417,-21.399981,6.680,-122.15,8.52,
79529,243.439413,-8.117990,6.840,-42.23,-8.72,
79530,243.439600,-24.422046,6.400,-9.97,-19.22,
79540,243.462119,-11.837722,5.240,-5.96,-10.11,
79571,243.532496,-48.932752,6.750,7.76,-8.64,
79578,243.549942,-31.663037,6.550,-81.41,-252.61,
79581,243.556589,5.901897,6.300,43.64,-21.04,
79593,243.586526,-3.693976,2.730,-45.83,-142.91,
79595,243.592192,2.647333,6.930,-2.25,-57.38,
79596,243.593213,-33.011042,5.910,-8.41,-18.79,
79599,243.620390,-21.107564,6.410,-16.07,-29.73,
79601,243.639442,73.394808,6.020,-10.86,34.33,
79605,243.663756,-18.535343,6.320,-92.49,-125.94,
79607,243.671003,33.858824,5.230,-266.47,-86.88,
79608,243.676046,7.858254,6.590,-16.16,-4.82,
79622,243.722651,-25.476922,6.060,-9.79,-22.09,
79653,243.813947,-47.371910,5.130,-36.77,-45.86,
79661,243.849918,-42.899410,6.140,-29.21,-4.92,
79664,243.859442,-63.685649,3.860,3.51,-13.49,
79666,243.869489,18.808293,5.720,-68.39,-84.77,
79672,243.904722,-8.368237,5.490,232.16,-495.84,
79685,243.946956,53.236823,6.950,12.67,-61.92,
79686,243.947271,27.422177,6.140,-33.95,-39.13,
79689,243.957546,-57.912229,5.610,-12.12,-49.86,
79691,243.961360,36.554500,7.000,-8.87,-7.88,
79692,243.964546,-14.849119,6.090,6.56,1.45,
79716,244.037534,-43.125506,6.920,8.85,-10.98,
79724,244.069702,23.122756,6.570,-12.87,-12.41,
79740,244.111265,-24.281944,6.700,-14.09,-0.29,
79754,244.180291,-53.811108,5.450,8.62,-0.67,
79757,244.186548,29.150302,5.800,23.60,-17.05,
79765,244.193640,40.038310,6.760,-14.96,25.23,
79781,244.230329,-3.953365,6.180,38.91,6.67,
79785,244.244898,-21.304069,6.610,-14.28,-25.42,
79787,244.245777,-53.695959,6.400,-58.94,-113.01,
79788,244.246675,-20.104071,6.400,-5.79,-7.06,
79790,244.253898,-50.068112,4.970,-2.24,-3.96,
79797,244.272842,-67.941080,5.950,-44.74,-84.65,
79804,244.313911,59.754961,5.370,6.81,25.56,
79812,244.337395,-53.086265,6.300,-59.47,-49.70,
79822,244.377088,75.754704,4.950,-89.94,257.80,
79834,244.430694,1.496717,6.500,-16.09,-1.26,
79837,244.441076,31.803625,6.840,155.73,312.26,
79867,244.540869,68.554436,6.390,-24.68,44.88,
79881,244.574670,-28.613776,4.800,-33.79,-100.59,
79882,244.580170,-4.692608,3.230,82.39,40.08,
79887,244.598071,-73.043362,6.580,-7.08,-17.33,
79889,244.598580,25.896684,6.700,-4.27,0.46,
79932,244.715974,-57.899787,6.540,-1.10,-1.20,
79938,244.751804,-14.872823,5.970,-21.18,-1.13,
79945,244.782131,-20.218035,6.290,16.84,-15.31,
79948,244.789242,-6.876092,6.880,-13.93,-88.26,
79953,244.796802,49.038078,5.930,-21.35,33.40,
79962,244.821743,-35.490814,6.630,-34.28,-34.35,
79963,244.823502,-42.673940,5.440,6.62,-10.28,
79980,244.886176,-30.906769,5.530,82.88,21.81,
79992,244.935200,46.313271,3.910,-13.15,39.31,
80000,244.960698,-50.155379,4.010,-159.36,-52.84,
80008,244.980170,39.708590,5.480,-129.35,-2.49,
80017,245.002019,-64.648735,6.700,-16.59,-33.10,
80021,245.017877,21.132737,6.040,-23.66,-51.93,
80035,245.060876,-39.630060,6.890,8.51,16.13,
80042,245.075908,36.975639,6.570,-13.91,-22.69,
80047,245.086813,-78.695656,4.680,-9.91,-36.59,
80051,245.102340,52.039044,6.630,19.64,-3.76,
80054,245.105128,-55.139671,5.760,19.61,-14.30,
80057,245.111932,-78.667421,5.270,-1.67,-30.98,
80060,245.117666,-12.911115,6.560,-49.26,31.84,
80066,245.135948,-39.430235,6.110,-14.10,-45.00,
80079,245.159098,-24.169284,4.550,-4.23,-14.71,
80085,245.180393,-21.840653,6.800,2.41,-8.96,
80111,245.294653,22.239856,6.910,-7.66,-14.05,
80112,245.297177,-25.592753,2.900,-10.03,-18.03,
80142,245.362683,-48.188569,6.510,-13.24,-22.98,
80149,245.395335,0.076907,6.850,-18.88,-41.08,
80151,245.403928,-51.750889,6.870,-27.41,-77.47,
80152,245.406270,-71.873831,6.710,-31.99,-27.60,
80161,245.453089,69.109417,5.260,-18.48,-10.59,
80167,245.477429,-55.551527,7.000,-18.64,-38.05,
80170,245.480182,19.153022,3.740,-47.44,44.61,
80179,245.518500,1.028922,4.820,-156.01,48.09,
80181,245.524542,30.891734,4.860,-97.35,107.68,
80197,245.589256,33.799145,5.200,5.52,-38.25,
80208,245.616692,-49.572291,5.320,-12.32,-26.01,
80212,245.621141,-43.912024,5.890,-8.44,-11.32,
80214,245.621760,33.703357,5.400,-5.22,50.03,
80227,245.662125,-2.079852,6.240,-7.82,-7.36,
80240,245.723246,-17.019126,6.870,23.34,-6.44,
80241,245.725682,-75.974643,6.860,-15.54,-17.60,
80244,245.728445,-66.887315,6.750,-13.54,-11.27,
80247,245.735349,32.333030,6.410,22.17,-7.14,
80267,245.781921,-37.424460,6.770,-64.37,-48.40,
80309,245.946624,61.696379,5.670,-29.54,33.99,
80324,245.986354,-33.199329,6.450,-10.65,-27.49,
80331,245.997945,61.514075,2.730,-16.98,56.68,
80337,246.005147,-39.192989,5.370,72.64,3.41,
80343,246.025822,-20.037211,4.480,-21.48,-47.53,
80351,246.045114,6.948171,5.830,4.57,14.72,
80364,246.072690,55.332761,6.930,-3.34,-323.60,
80372,246.100551,10.254351,6.930,4.67,-7.16,
80375,246.105528,55.205046,5.750,11.87,20.67,
80379,246.110021,52.289366,6.840,-4.05,16.33,
80390,246.132356,-37.565970,5.420,-14.06,-30.44,
80399,246.165526,-29.704464,5.400,69.27,-82.06,
80421,246.225571,-45.349462,6.320,21.40,-15.18,
80444,246.315992,19.239814,7.000,10.41,-32.72,
80455,246.342296,-63.125238,6.140,-19.16,8.72,
80460,246.350691,37.394079,5.530,2.63,0.18,
80461,246.351198,-23.460170,6.750,-8.60,-20.76,
80463,246.353873,14.033415,4.570,39.39,-59.89,
80473,246.396338,-23.447118,4.570,-5.61,-25.04,
80479,246.419553,9.370644,6.730,37.04,-18.04,
80480,246.431368,78.963601,5.550,-113.04,104.23,
80514,246.547561,11.407461,6.110,-48.05,13.02,
80527,246.588368,2.507799,6.660,-21.54,16.44,
80528,246.589448,40.809618,6.900,22.01,-54.23,
80538,246.633678,47.957303,6.510,-74.20,126.42,
80543,246.663354,15.972646,6.700,1.16,-3.36,
80546,246.671660,9.272926,6.660,0.41,-16.32,
80548,246.680399,10.990625,6.680,-32.06,-36.21,
80558,246.708594,2.347984,6.060,20.93,-16.42,
80567,246.753400,-82.559862,6.800,-12.63,-18.70,
80569,246.755993,-18.456197,4.220,-5.58,-22.22,
80582,246.796033,-47.554736,4.460,-13.72,-20.63,
80606,246.873208,-69.325975,6.680,-7.11,-24.80,
80610,246.884446,2.870659,6.350,6.39,-10.38,
80620,246.931071,-7.597556,5.240,-0.95,-153.41,
80628,246.950946,-8.371701,4.620,-67.26,-12.60,
80641,246.977700,25.984316,6.880,-16.18,15.30,
80645,246.988642,-64.058005,5.280,52.71,26.08,
80648,246.990474,32.699476,6.870,-18.39,-3.08,
80650,246.996055,68.768055,4.940,-24.53,33.82,
80652,246.996294,-46.250754,7.000,-9.80,-31.62,
80672,247.060240,-37.179816,5.790,15.06,-26.90,
80673,247.062809,-25.454025,6.970,22.72,6.52,
80675,247.063265,-58.599709,5.670,-22.18,-35.34,
80682,247.088202,67.044012,6.450,-20.61,-5.17,
80686,247.115839,-70.084670,4.900,199.89,110.77,
80687,247.117390,-13.399644,6.890,-37.09,1.45,
80693,247.141572,0.665167,5.410,6.97,-67.95,
80695,247.142847,1.586885,6.930,16.96,-5.50,
80704,247.160520,41.881691,4.830,29.15,-5.51,
80708,247.176466,0.055094,6.460,-61.70,-98.11,
80710,247.180887,51.407721,6.310,34.22,7.09,
80719,247.204115,-8.128673,6.490,-55.59,-69.96,
80725,247.220327,18.413117,6.980,-345.93,385.98,
80763,247.351948,-26.431946,1.060,-10.16,-23.21,Antares
80782,247.426377,-46.243219,5.350,-3.42,-3.81,
80788,247.438427,-57.756317,6.090,-2.41,-2.30,
80791,247.444564,7.748943,6.850,18.00,-9.36,
80793,247.445429,-14.550897,5.660,33.75,7.57,
80795,247.451985,-11.129520,6.900,-17.12,-4.75,
80797,247.462963,5.970776,6.900,4.79,2.14,
80809,247.525327,48.961228,6.440,-48.37,-56.48,
80815,247.551991,-25.115159,4.790,-3.42,-26.52,
80816,247.555257,21.489649,2.780,-98.43,-14.49,
80818,247.562664,47.953050,6.980,-93.86,-275.89,
80819,247.565347,-27.916219,6.890,-9.76,-13.78,
80839,247.623891,33.750800,6.970,-15.77,33.11,
80840,247.625067,-7.514458,6.460,2.51,2.67,
80843,247.640017,20.479346,5.240,-89.48,-64.94,
80850,247.662831,77.445851,6.350,-103.74,272.94,
80874,247.705723,-61.633481,5.190,-11.39,-8.99,
80883,247.728505,1.984101,3.820,-31.37,-73.00,
80888,247.761623,35.225107,6.250,-9.01,-16.75,
80894,247.784979,-16.612640,4.290,-44.57,-38.04,
80895,247.794831,-34.332800,6.940,3.02,-1.05,
80898,247.805990,22.195439,5.760,-10.21,7.76,
80907,247.838244,1.308721,6.790,-13.59,26.00,
80910,247.845288,-26.537552,6.070,-28.16,-37.56,
80911,247.845590,-34.704321,4.240,-11.51,-18.56,
80920,247.867918,72.612203,6.270,-36.92,55.72,
80926,247.877509,8.293928,6.970,37.15,70.73,
80945,247.924047,-41.817142,5.310,-3.45,-1.06,
80948,247.935763,-64.473374,6.610,0.25,-14.18,
80953,247.946811,45.598184,5.610,-7.89,39.89,
80964,247.985285,9.414520,6.510,-12.22,-39.57,
80974,248.033740,-12.431620,6.980,-21.60,-8.83,
80975,248.034111,-21.466478,4.450,20.21,36.23,
80991,248.106898,60.823347,5.920,20.65,-9.79,
81007,248.148651,5.521221,5.630,15.55,-0.41,
81008,248.151659,11.488234,4.840,-178.38,-79.16,
81027,248.232209,-10.562526,6.840,16.92,16.96,
81028,248.236367,50.142174,6.820,-36.53,-26.72,
81065,248.364434,-78.896959,3.860,-125.68,-77.59,
81066,248.371453,30.499073,6.870,-38.24,-2.36,
81073,248.391794,10.369074,6.740,22.01,-21.03,
81077,248.395220,-62.121513,6.940,7.10,-22.92,
81079,248.399681,-53.200101,6.590,0.86,-49.84,
81085,248.424362,38.090861,6.590,-34.34,82.81,
81095,248.459785,13.394854,6.920,9.99,-44.85,
81100,248.468281,-48.111235,6.730,0.39,-3.57,
81113,248.496585,52.237953,6.840,5.57,3.77,
81122,248.520918,-44.045309,4.860,0.52,-2.53,
81125,248.525265,-48.461487,6.920,0.62,-0.94,
81126,248.525789,42.436896,4.200,-9.03,59.80,
81141,248.580706,-70.988065,5.500,-16.37,-13.31,
81150,248.615444,8.673991,6.850,-17.64,-2.54,
81198,248.782385,-45.244215,6.430,-30.49,-62.06,
81208,248.807693,-35.724583,6.630,-11.17,-24.65,
81219,248.838808,77.755191,6.890,17.63,-1.55,
81231,248.859556,17.057345,6.420,-8.26,-1.40,
81252,248.936546,-65.495329,5.500,33.92,-28.75,
81259,248.955731,-71.894168,6.520,-18.44,-35.26,
81266,248.970664,-28.215962,2.820,-8.59,-22.50,
81289,249.046716,46.613325,5.830,-11.23,3.31,
81290,249.047637,52.899979,5.530,-12.94,28.67,
81292,249.057217,52.924356,5.070,-12.28,27.38,
81300,249.088265,-2.323836,5.770,455.22,-307.63,
81303,249.093095,33.821773,6.950,-67.79,3.04,
81304,249.093587,-35.255356,4.180,14.72,12.14,
81305,249.094025,-42.858854,5.460,-4.34,-3.04,
81318,249.130900,-8.854002,6.880,-46.04,-3.02,
81335,249.172808,-35.916377,6.890,40.07,4.40,
81337,249.178955,15.497529,6.360,-14.74,-30.35,
81357,249.224468,22.868252,6.870,106.47,-137.16,
81358,249.229114,63.073038,6.170,4.25,-88.13,
81376,249.285459,-52.381631,6.840,-6.89,-26.35,
81377,249.289708,-10.567152,2.540,13.07,25.44,
81404,249.390683,5.277556,6.480,-7.77,-12.50,
81425,249.450126,13.687186,6.300,-32.06,-62.30,
81426,249.454218,27.043917,6.960,1.55,-33.97,
81428,249.470033,78.918563,6.330,-24.20,42.49,
81434,249.498893,-46.154626,6.620,1.99,3.98,
81437,249.501914,56.015389,5.280,6.08,62.10,
81440,249.506493,-6.537992,6.050,-7.45,-9.23,
81445,249.516881,39.577368,6.740,-29.42,-61.05,
81451,249.540627,61.172331,6.910,-16.20,-1.55,
81472,249.609589,-43.398376,5.830,-11.68,-20.60,
81474,249.619423,-18.220427,6.730,-12.70,-21.52,
81477,249.628961,-39.152278,6.930,-10.93,-20.41,
81483,249.635579,48.862343,6.560,2.45,-19.84,
81484,249.639746,-1.231489,6.730,-13.07,-12.82,
81486,249.644793,-18.825668,6.970,-9.93,-12.56,
81497,249.687033,48.928277,4.860,-48.10,26.81,
81499,249.698856,-8.618585,6.440,2.82,-10.16,
81507,249.719618,-60.990318,6.160,-3.66,-34.41,
81523,249.771813,-37.217263,5.930,-11.77,-43.93,
81555,249.841558,22.006182,6.760,-43.10,-87.90,
81580,249.913012,-9.554233,6.330,11.28,-146.76,
81589,249.936397,-56.994375,6.730,-4.41,-13.28,
81608,250.007532,-6.081019,6.720,-28.79,-98.66,
81616,250.044398,-28.940060,6.890,-32.39,-27.45,
81620,250.053837,-33.743553,6.550,5.37,-8.65,
81632,250.143784,-20.408718,6.250,15.83,28.40,
81634,250.146460,4.207227,6.920,0.29,-9.73,
81639,250.157706,-35.687159,6.640,-3.09,-7.03,
81641,250.161196,4.219815,5.770,-0.23,-10.70,
81646,250.177136,72.671646,6.980,4.57,5.28,
81650,250.184952,-51.478576,6.300,12.43,130.10,
81653,250.197498,-72.299677,6.530,17.95,27.53,
81657,250.210061,-60.446265,6.170,58.29,-72.99,
81659,250.213996,12.395057,6.080,-30.61,-5.51,
81660,250.229664,64.589086,4.840,-0.04,-16.18,
81663,250.235066,-8.309626,6.470,-11.23,-0.71,
81670,250.252517,24.858700,6.070,-34.48,2.02,
81680,250.282528,-11.838564,6.850,-15.93,-13.16,
81687,250.298051,-1.000284,6.250,20.31,-11.49,
81691,250.319757,1.245483,6.400,-13.36,-16.04,
81693,250.322821,31.601887,2.810,-462.58,345.05,
81695,250.327723,-18.059379,6.680,36.11,-34.82,
81696,250.331013,-48.763205,6.870,12.00,-5.34,
81702,250.335066,-48.762970,5.570,-1.14,5.49,
81710,250.346377,-68.296094,5.890,-14.06,-11.79,
81717,250.375828,4.871894,6.960,-0.74,-20.79,
81724,250.393318,-17.742165,4.910,-21.66,-0.92,
81728,250.400891,-24.467939,6.070,-54.70,-9.49,
81729,250.402910,26.916989,5.920,0.89,-44.83,
81731,250.406456,-27.809583,6.520,15.68,-38.39,
81733,250.417615,-49.651546,5.620,-2.79,-2.74,
81734,250.427253,1.181101,5.740,-101.96,53.42,
81741,250.439563,-33.145621,5.840,-58.83,-56.81,
81754,250.473642,-19.924479,5.550,28.16,41.95,
